"row.names","cln3.1","cln3.2","clb2.2","clb2.1","alpha0","alpha7","alpha14","alpha21","alpha28","alpha35","alpha42","alpha49","alpha56","alpha63","alpha70","alpha77","alpha84","alpha91","alpha98","alpha105","alpha112","alpha119","cdc15.10","cdc15.30","cdc15.50","cdc15.70","cdc15.80","cdc15.90","cdc15.100","cdc15.110","cdc15.120","cdc15.130","cdc15.140","cdc15.150","cdc15.160","cdc15.170","cdc15.180","cdc15.190","cdc15.200","cdc15.210","cdc15.220","cdc15.230","cdc15.240","cdc15.250","cdc15.270","cdc15.290","cdc28.0","cdc28.10","cdc28.20","cdc28.30","cdc28.40","cdc28.50","cdc28.60","cdc28.70","cdc28.80","cdc28.90","cdc28.100","cdc28.110","cdc28.120","cdc28.130","cdc28.140","cdc28.150","cdc28.160","elu0","elu30","elu60","elu90","elu120","elu150","elu180","elu210","elu240","elu270","elu300","elu330","elu360","elu390","peak"
"YNL015W",1.14,0.38,-0.64,-0.45,-0.71,0.05,-0.12,0.64,-0.02,0.43,-0.31,-0.73,-0.56,-0.4,-0.05,0.36,0.63,0.35,0.54,0.14,0.01,-0.23,0.49,0.68,0.84,-0.4,0.3,-0.73,-0.44,-0.99,-0.97,-0.18,-0.21,0.46,-0.76,0.74,0.53,-0.07,-0.21,-0.63,-0.77,-0.13,0.1,0.67,0.37,1.34,0.01,-0.13,-0.57,-0.58,-0.59,-0.62,-0.52,-0.66,-0.49,0.93,1.11,0.72,0.208888888888889,0.68,0.29,0.09,0.32,0.74,0.12,-0.08,0.17,-0.36,-0.41,-0.48,-0.15,-0.19,-0.27,0.07,0.11,0.54,0.19,"G1"
"YNL072W",1.23,0.61,-0.6375,-0.22,-1,-0.87,0.4,0.71,0.54,0.38,0.31,-0.29,-0.21,0,0.27,0.46,0.46,-0.31,0.02,-0.27,-0.02,-0.58,0.0225,0.39,0.71375,0.215714285714286,-0.28125,-0.202857142857143,-0.3225,-0.554285714285714,-0.455,0.30875,0.2975,0.77,0.39625,0.416666666666667,0.13375,-0.08875,-0.293333333333333,-0.25,-0.465,-0.6125,-0.1925,-0.28,0.111111111111111,0.28,-0.86,0.21,0.75,0.19,0.04,-0.59,-0.59,-1.18,-0.16,0.99,0.68,0.91,0.23,0.14,-0.06,-0.2,-0.5,-0.47,-0.73,-0.52,-0.33,0,0.55,0.34,0.42,0.38,0.27,0.1,0.26,-0.2,-0.07,"G1"
"YNL082W",0.84,0.26,-0.84,-0.3,-0.61,-0.1,0.66,0.97,0.21,-0.17,-0.38,-0.44,-0.59,-0.23,0.61,0.68,0.41,-0.33,-0.35,0.42,-0.38,-0.38,0.27,1.25,0.84,-0.26,-0.22,-0.44,-0.26,-0.17,0.27,0.81,0.64,0.68,0.38,0.52,-0.01,-4.63,-0.19,-0.54,0.21,0.38,0.21,0.16,0.11,-0.01,-0.6,0.19,0.84,0.21,-0.39,-1.04,-1.43,-1.64,-0.26,0.82,1.31,1.23,0.55,0.39,-0.2,-0.526,-0.371,-0.45,-0.47,-0.01,0.03,0.43,0.62,0.37,0.3,-0.35,-0.03,0.08,-0.01,-0.4,-0.13,"G1"
"YNL102W",1.04,0.83,-1,-0.06,-0.75,2.01,0.06,0.86,0.5,-0.3,-0.35,-0.33,-0.22,-0.77,0.15,0.6,0.59,-0.04,0.07,-0.66,-0.82,-0.6,-0.53,-0.19,-0.29,0.79,-0.32,0.23,-0.23,0.38,0.77,0.42,-0.15,0.47,-0.27,0.42,-0.36,-0.19,-0.29,0.09,-0.13,-0.91,-0.27,0.02,0.38,0.19,-0.55,0.04,1.49,1.14,0.17,-0.31,-0.95,-1.48,-0.74,0.18,1.14,0.81,0.57,0.14,-0.503333333333333,-1.11,-0.54,-0.21,-0.52,0.21,0.19,0.52,0.27,0.49,0.06,0.11,0.42,-0.29,-0.21,-0.92,-0.11,"G1"
"YNL126W",0.37,0.58,-1,-0.32,-0.93,-0.81,-0.22,0.23,0.61,0.41,0.46,0.28,-0.33,-0.66,-0.56,-0.24,0.39,0.51,0.58,0.85,-0.24,-0.31,0.1,-0.01,-0.31,-0.08,0.35,-0.13,-0.04,-0.03,0.4,-0.01,-0.13,0.0425,0.2,-0.13,0.75,-0.48,0.14,-0.31,0.42,0.25,0.78,-0.92,-0.37,-0.44,-0.17,-0.12,0.23,0.57,0.61,0.8,0.36,-0.38,-0.77,-1.51,-0.54,-0.06,0.56,0.4,0,-0.25,-0.575,-0.76,-0.48,-0.41,0.08,0.37,0.62,0.69,0.53,0.15,0.2,0.03,-0.1,-0.53,-0.38,"G1"
"YNL165W",0.24,0.31,-0.74,-0.23,0.01,-0.19,0.42,0.38,0.38,0.1,0.21,-0.26,-0.32,-0.47,-0.16,0.05,0.34,-0.14,0.1,-0.32,0.14,-0.26,-0.02,0.19,0.85,0.31,0.01,-0.22,0.02,-0.6,-0.49,-0.14,0.12,0.41,0,0.5,-0.45,0.09,0.7,-0.42,-0.51,-0.22,-0.14,-0.14,-0.02,0.16,0.42,0.2,0.75,0.57,0.13,-0.03,-0.16,-0.3,-0.41,-0.27,0.02,0.06,0.02,-0.13,-0.28,-0.34,-0.52,-0.47,-0.06,-0.08,0.04,0.35,0.53,0.2,0.38,-0.2,-0.08,-0.1,-0.18,-0.45,0.13,"G1"
"YNL166C",0.57,1.55,-0.3,-0.4,-0.35,-0.72,0.4,0.34,0.67,0.23,0.46,0.04,-0.19,-0.31,-0.45,-0.07,-0.02,-0.07,0.43,-0.07,0.15,-0.45,-0.087,0.142,0.623,0.246,0.0277777777777778,-0.135,-0.29,-0.371,-0.547777777777778,0.086,0.0711111111111111,0.519,0.236666666666667,0.481,-0.203333333333333,0.075,-6.16790569236198e-18,-0.205,-0.281111111111111,-0.341,-0.19375,-0.28,-0.024,0.28,-0.14,-0.06,0.31,0.35,0.61,0.37,0.05,-0.22,-0.77,-0.7,-0.09,0.52,0.16,0.14,-0.066,0.05,-0.58,-0.9,-0.36,-0.15,0.28,0.6,0.47,0.62,0.62,0.05,0.04,-0.06,-0.13,-0.84,-0.26,"G1"
"YNL169C",0.12,0.16,-0.54,0.16,-0.27,-0.1,0.36,0.12,0.31,-0.19,0.14,-0.34,-0.14,-0.16,-0.01,0.01,0.31,-0.12,0.2,-0.16,0.28,-0.23,-0.34,0.2,0.39,0.1,0.38,-0.03,-0.02,-0.49,0.07,0,0.47,0.3,0.26,0.2,-0.05,-0.25,0.14,-0.4,-0.18,-0.18,0.18,-0.32,-0.13,-0.29,0.02,-0.17,-0.1,0.13,-0.21,-0.13,-0.19,-0.04,0.22,-0.08,0.36,0.44,0.65,0.04,-0.21,-0.58,-0.13,-1.07,-0.39,-0.48,-0.27,-0.13,0.48,0.28,0.45,0.16,0.19,0.17,0.48,0.04,0.1,"G1"
"YNL181W",0.67,0.525,-0.62,-0.06,-0.44,-0.17,0.15,0.46,0.13,0.28,-0.03,-0.25,-0.05,-0.05,0.12,0.36,0.1,-0.01,-0.19,-0.29,0.09,-0.21,-0.16,0.12,0.33,-0.0533333333333333,-0.27,-0.75,-0.13,-1.09,-0.29,-0.36,0.31,0.4,0.15,1.05,0.48,-0.4,-0.09,-0.82,0.32,0.9,0.38,-0.32,0.25,0,-0.32,0.04,0.17,0.05,-0.14,-0.42,-0.18,-0.14,0.02,-0.11,0.39,0.58,0.39,-0.05,-0.242857142857143,-0.15,-0.15,0.21,-0.1,-0.27,-0.24,-0.04,-0.33,0.03,0.28,0.13,0.05,0.19,-0.12,0.01,0.19,"G1"
"YNL208W",0.06,-1.15,-0.51,-0.47,1.17,0.89,1.09,1.16,0.53,0.53,0.71,-0.07,-0.08,-0.65,-0.5,-0.53,-0.43,-0.95,-0.53,-0.63,-0.75,-0.95,-0.39,-0.27,-0.05,-0.14,0.16,-0.21,-0.47,-0.32,-0.47,0.22,-0.08,0.53,0.05,0.31,0.37,-0.16,0.22,-0.12,-0.43,-0.23,-0.59,0.63,0.48,0.97,-0.3,-0.15,-0.19,-0.34,-0.06,-0.61,-0.16,-0.12,-0.23,0.63,0.26,0.42,0.06,-0.117142857142857,0.1,0.41,0.29,0.64,0.47,0.41,-0.07,-0.3,-0.84,-0.68,-0.57,-0.31,-0.08,-0.12,0.28,0.65,0.52,"G1"
"YNL225C",0.3,0.38,-0.84,-0.22,-0.4,-0.115,-0.03,0.56,-0.01,0.17,-0.15,-0.08,-0.11,0.19,0.05,0.73,0.26,-0.38,-0.56,0.14,-0.35,-0.04,0.26,0.75,0.84,0,-0.28,-0.26,-0.22,-0.43,-0.74,-0.02,0.03,0.08,0.29,-0.07,0.28,-0.49,-0.08,-0.51,0,0.47,0.5,0.11,-0.21,-0.3,-1.22,-0.11,0.29,0.04,-0.11,-0.31,-0.17,-0.43,-0.15,0.05,0.44,0.76,0.27,0.43,0.21,-0.341111111111111,-0.32,0.06,-0.77,0.59,0.08,0.29,0.08,0.16,0.17,-0.04,-0.33,0.38,-0.2,-0.33,-0.13,"G1"
"YNL231C",0.53,1.13,-1.03,-0.92,-0.76,-0.05,0.18,0.57,0.29,0.26,0.03,-0.13,-0.11,0.04,-0.08,0.31,0.21,0.1,-0.15,-0.29,-0.3,-0.13,0.11,0.71,0.69,0.05,-0.35,0.24,-0.31,0.18,-0.39,0.5,-0.07,0.73,-0.29,0.26,-0.07,0.18,-0.24,-0.04,-0.77,-0.69,-0.82,0.22,-0.07,0.26,-0.16,-0.52,0.32,0.11,-0.53,-0.49,-0.64,-0.27,0.18,0.54,0.85,-0.23,0.28,0.2,-0.308,-0.03,0.39,-0.37,-0.16,-0.12,0.37,0.61,0.43,0.04,0.06,-0.29,0.13,0.26,-0.19,-0.41,-0.35,"G1"
"YNL233W",0.99,0.89,-0.89,-0.56,-0.37,-0.41,0.8,0.91,0.25,-0.03,-0.2,-0.33,-0.52,0.01,0.08,0.64,0.22,-0.18,-0.43,-0.45,-0.37,0.35,0.41,0.88,0.77,-0.39,-0.91,-0.35,-0.44,-0.18,-0.56,0.55,0.59,0.37,0.15,0.29,-0.14,-0.37,-0.07,-0.46,-0.252857142857143,-0.3,0.12,0.24,-0.01,-0.24,-0.24,0.41,1.19,0.45,-0.22,-0.27,-0.53,-0.54,-0.27,-0.08,0.66,0.57,-0.01,-0.33,-0.412222222222222,-0.26,-0.53,-1.01,-0.52,-0.36,-0.12,0.44,0.69,0.21,0.49,0.15,0.28,0.06,0.15,-0.5,0.02,"G1"
"YNL262W",1.74,0.16,-0.54,0,0.84,-0.52,0.48,0.58,0.87,0.23,-0.19,-0.65,-0.44,-0.5,0.02,0.32,0.43,0.08,0.04,-0.56,-0.33,-0.72,0.02,0.58,1.19,0.07,-0.25,-0.48,-1.13,-0.53,-0.34,0.54,0.81,0.83,0.59,0.64,0.39,-0.36,-0.11,-0.69,-0.85,-1.21,0.38,0.12,0.04,-0.25,-0.22,-0.27,0.49,0.4,0.03,-0.29,-0.42,-0.57,-0.23,0.74,0.75,0.41,0.33,-0.07,-0.37,-0.52,-0.27,-1.01,-0.66,-0.43,0.14,0.58,0.72,0.54,-0.19,0.25,0.25,0.25,-0.01,-0.43,0,"G1"
"YNL263C",1.01,0.75,-0.47,-0.17,-0.38,-0.42,0.36,0.04,0.53,-0.14,0.32,-0.38,-0.23,-0.17,-0.03,0.07,0.5,-0.21,0.18,-0.35,-0.01,0.32,-0.32,-0.07,0.29,0.2,-0.28,0.07,-0.25,-0.32,-0.17,0.34,0.48,0.82,0.61,0.34,0.66,-0.01,-0.04,-0.05,-0.41,-1.47,-0.25,-0.1,0.01,-0.07,-0.37,0.17,0.58,0.22,-0.12,-0.35,-0.37,-0.58,-0.34,0.01,0.4,0.81,0.15,0.01625,-0.18,0.45,-0.48,-0.74,-0.62,-0.53,-0.39,0.24,0.32,0.08,0.48,0.32,0.14,-0.04,0.21,0.23,0.29,"G1"
"YNL273W",0.21,-0.09,-0.92,0.23,-0.31,-0.13,0.04,0.5,0.25,-0.13,-0.2,-0.3,-0.47,0.26,0.26,0.43,0.35,0,-0.42,-0.11,-0.2,-0.11,0.04,0.07,0.16,-0.05,0.02,0,0,0.05,0.02,0.56,0.56,0.34,0.16,0.2,-0.08,-0.15,-0.33,0.02,-0.67,-0.73,-0.23,0.15,-0.1,-0.03,-0.65,0.22,1.21,0.2,-0.28,-0.33,-0.58,-0.78,-0.21,0.74,0.82,0.9,0.21,-0.28,-0.578571428571429,-0.45,-0.73,-1.19,-0.49,-0.15,0.22,0.3,0.26,0.33,0.44,0.12,0.23,-0.1,0.1,-0.23,0.17,"G1"
"YNL289W",0.41,-0.47,-0.07,-0.14,0.04,0.62,0.44,0.13,0.18,-0.07,0.09,-0.33,0.1,-0.15,-0.04,-0.2,0.03,-0.4,0.1,-0.55,0.27,-0.24,-0.22,-0.01,-0.07,-0.33,0.39,-0.56,0.22,-0.24,0.07,0.08,-0.33,0.88,0.14,-0.15,0.44,-0.98,0.18,-0.22,0.45,-0.22,1.52,-0.43,-0.28,-0.3,-0.362,0.83,1.67,1.49,0.19,-0.22,-0.62,-1.49,-1.81,0.12,1.05,0.83,0.27,-0.06,-0.492222222222222,-1.08,-1.17,-0.23,-0.58,-0.47,-0.14,0.22,0.27,0.04,0.26,0.07,0.1,0,0.11,0.21,0.16,"G1"
"YNL300W",3.09,2.06,-0.42,-1.84,-1.24,-0.78,0.31,1.46,1.11,0.62,0.07,-0.23,-0.58,-1.01,-0.24,0.23,0.79,0.33,0.54,-0.09,-0.31,-1.01,-1.25,-0.1,1.26,-0.1,0.0325,-0.74,-0.40125,-0.54125,-0.52,-0.25,0.2775,1.39,0.55,0.91,0.26125,-0.59,0.57,-0.69,-0.27875,-0.3925,0.0357142857142857,-0.44,0.16,-0.14,-0.96,-0.27,1.89,1.61,0.82,0.44,-0.19,-1,-1.54,-0.21,0.88,-0.21,0.5,0.34,-0.226666666666667,-1.22,-0.89,-0.47,-0.7,-0.24,-0.03,0.44,0.58,0.54,0.26,0.12,-0.04,-0.02,-0.18,-0.06,-0.18,"G1"
"YNL304W",0.29,-0.36,-0.59,-0.34,-0.47,-0.06,0.42,0.39,0.2,-0.04,0.01,-0.06,-0.06,-0.099,0.11,0.31,0.01,0.05,0.07,-0.02,-0.58,-0.28,-0.14,0.38,0.24,-0.22,-0.26,-0.55,-0.08,-0.41,0.01,0.34,0.3,1.01,-0.1,-0.18,0.11,-0.55,0.26,-0.36,0.32,0.4,0.47,-0.22,-0.2,-0.58,-0.95,-0.12,0.53,0.06,0.19,-0.32,0.18,0.05,-0.41,0.02,0.39,0.7,0.02,-0.01,-0.32,-0.28875,-0.335,0.19,-0.29,-0.16,0.32,0.42,0.16,0.33,0.16,-0.3,-0.14,-0.01,-0.19,-0.34,-0.14,"G1"
"YNL309W",0.81,0.2,-0.808888888888889,-0.12,-0.53,-0.04,0.6,0.51,0.2,-0.01,-0.01,-0.29,-0.37,0.04,0.18,0.31,0.2,-0.21,-0.17,-0.21,-0.21,-0.291,0.58,1.01,0.93,0.18,-0.82,-0.25,-0.88,-0.05,-0.3,0.86,0,0.72,-0.15,0.39,-0.15,-0.02,-0.61,-0.13,-1.17,-0.61,-0.27,0.55,0.05,0.15,-0.11,0.54,1.42,0.78,-0.64,-0.67,-0.84,-0.545,-0.17,0.51,0.73,0.61,0.22,-0.35,-0.91,-0.17,-0.94,-0.42,-0.17,-0.14,-0.01,0.72,0.56,0.31,0.14,0.05,-0.09,0.09,-0.25,-0.69,-0.09,"G1"
"YNL312W",0.84,0.75,-0.84,-0.64,-0.64,-0.73,0.53,1.01,0.83,0.82,0.09,-0.42,-0.73,-0.5,0.11,0.28,0.58,-0.1,0.11,-0.57,-0.17,-0.48,0.432857142857143,0.96,1.07,0.00142857142857142,-0.542857142857143,-0.345714285714286,-0.447142857142857,-0.461428571428571,-0.512857142857143,0.49,0.415714285714286,0.647142857142857,0.27,-0.14,-0.121428571428571,-0.207142857142857,-0.35,-0.465714285714286,-0.648333333333333,-0.508571428571429,-0.251428571428571,-0.34,0.14,-0.14,-0.27,0.12,1.2,0.84,0.33,-0.19,-0.68,-0.99,-0.64,0.41,0.8,0.66,0.3,0.05,-0.29,-0.42,-0.56,-0.94,-0.21,-0.19,-0.15,0.4,0.4,0.57,0.48,0.14,0.16,-0.03,-0.12,-0.45,-0.07,"G1"
"YNL339C",1.41,-0.34,-0.07,0.45,-0.74,-0.28,1.01,0.87,0.38,0.06,-0.52,-0.55,-0.34,0.04,0.88,0.5,0.35,-0.46,0.02,-0.34,-0.28,-0.59,0.45,0.79,0.1,-0.28,-0.28,-0.46,-1.1,0.13,-0.04,1.36,0.8,0.84,0.38,0.19,-0.94,-0.46,-0.32,-0.55,-0.28,-1.17,0.06,0.62,0.29,-0.13,-0.19,-0.05,-0.26,-0.08,0.14,-0.65,-0.42,-0.39,-0.19,1.2,0.446666666666667,0.49,-0.1,0.11,0,0.45,-0.04,-1.04,-0.42,-0.14,-0.16,0.39,-0.11,-0.05,0.53,0.34,0.32,-0.44,0.39,0.24,0.16,"G1"
"YOL007C",1.55,2.74,-2.94,-2.25,-1.13,-0.95,1.14,1.03,1.07,0.237,-0.02,-0.88,-1.17,-0.41,-0.02,0.88,1.09,0.69,0.03,-0.09,-0.53,-0.73,-1.57,1.49,1.82,0.51,-0.25,-0.9,-0.96,-1.62,-1.77,0.54,1.23,1.88,1.19,1.26,0.1,-0.1,-0.57,-1.02,-0.57,-0.93,0.07,0.11,0.21,-0.15,-0.59,0.75,1.64,1.32,0.3,-0.16,-0.67,-1.28,-1.39,-0.11,0.95,0.9,0.47,-0.08,-0.33,-0.96,-1.08,-1.92,-1.36,0.18,0.24,0.44,0.5,0.62,0.76,0.26,0.91,0.36,-0.04,-1.02,0.06,"G1"
"YOL016C",0.12,0.04,-0.43,0.3,1.65,0.64,1.06,0.07,0.29,0,-0.22,-0.24,-0.11,-0.23,-0.44,-0.08,-0.34,-0.31,-0.44,-0.68,-0.35,-0.29,-0.68,-0.36,0.92,0.33,-0.46,-0.22,-0.68,-0.46,-0.66,0.19,-0.21,0.39,0.11,0.26,0.41,0.09,-0.23,-0.48,-0.16,-0.05,0.32,0.52,0.45,0.64,0.91,-0.29,-0.26,-0.09,0.04,-0.38,0.08,-0.17,-0.37,0.02,0.13,0.01,-0.27,0.135714285714286,-0.02,0.14,0.53,1.75,-0.19,0.17,0.31,-0.83,0.04,-0.07,-0.18,-0.51,-0.56,-0.07,0.22,-0.21,0.14,"G1"
"YOL017W",1.31,0.15,-1.29,-0.38,-0.7,-0.12,1.17,0.93,0.39,-0.35,-0.19,-0.43,-0.72,0.13,0.16,0.59,0.25,-0.19,-0.49,-0.31,-0.41,0.29,-0.42,1.04,1.56,-0.36,-1.01,-0.87,-0.63,-1.16,-0.67,0.62,0.62,0.84,0.41,0.81,0.21,-0.33,-0.39,-0.49,-0.7,-0.39,-0.11,0.5,0.48,0.43,-0.09,-0.45,1.26,0.31,-0.3,-0.11,-0.51,-0.82,-0.62,0.56,1.16,0.74,0.47,-0.07,-0.42,-0.82,-0.3,-0.31,-0.532,-0.38,-0.06,0.28,0.31,0.52,0.44,0.15,0.33,-0.17,-0.27,-0.64,-0.19,"G1"
"YOL019W",1.71,1.83,-1.29,-1.4,-0.51,0.16,-0.35,0.2,0.3,0.15,-0.01,-0.59,-0.35,0.28,0.46,0.55,0.55,0.11,0.02,-0.35,-0.46,-0.16,0.36,1.1,0.99,0.41,-0.47,-0.47,-1.12,-1.09,-0.68,0.91,0.66,0.87,0.54,0.71,0.58,-0.29,-0.42,-0.72,-1.18,-1.07,0.02,0.46,0.21,-0.28,-0.97,-0.72,0.11,0.36,0.22,0.07,-0.28,-0.61,-0.27,0.52,0.51,0.69,0.33,-0.01,-0.148571428571429,0.03,0.03,-1.07,-0.535,-1.07,-0.61,-0.06,0.21,0.38,0.32,0.12,0.35,0.36,0.53,0.29,0.25,"G1"
"YOL034W",0.64,0.3,-0.36,-0.15,-0.27,-0.5,0.09,0.33,0.26,0.48,0.19,-0.19,-0.25,-0.27,0.11,0.04,0.01,-0.29,0.01,-0.25,0.01,0.49,0.48,0.55,0.5,-0.07,-0.16,-0.54,-0.35,-0.18,-0.41,0.17,-0.16,0.43,-0.14,0.3,0.37,-0.29,0.07,-0.57,-0.01,0.12,0.24,0.01,-0.2,-0.16,-0.62,-0.18,0.14,-0.19,-0.12,-0.04,-0.28,-0.4,0.2,0.47,0.66,0.24,0.36,0.2,-0.18,-0.3,0.04,-0.6,-0.26,-0.07,0,0,0.18,0.19,0.16,0.3,0.16,-0.3,0.04,0.3,-0.11,"G1"
"YOL090W",1.32,1.46,-1.6,-0.43,-0.61,-0.66,0.56,0.92,1.06,0.09,0.01,-0.73,-0.75,-0.49,0.05,0.7,0.7,-0.13,0.09,-0.23,-0.39,-0.21,-0.06,1.14,1.8,0.32,-0.58,-0.79,-1.06,-0.98,-2.02,1.05,0.89,1.46,0.62,1.13,-0.58,0.04,-0.72,-0.72,-1.65,-0.98,-0.3,0.94,0.59,0.46,-0.43,-0.06,0.72,0.35,-0.02,-0.59,-0.48,-0.98,-0.54,0.21,1.16,1.06,0.45,0.44,-0.36625,-0.92,-0.36,-1.16,-0.97,-0.42,0.05,0.32,0.66,0.6,0.23,0.58,0.33,0.13,-0.08,-0.28,0.03,"G1"
"YOL094C",-0.27,-0.09,-0.268,-0.03,0.06,-0.15,0,0.19,-0.15,0.22,0.04,0.11,0.09,-0.3,-0.41,0.2,0.28,-0.167,-0.05,-0.102,0.16,-0.28,0.61,0.7,0.48,-0.02,-1.17,-0.07,-0.27,0.15,-0.43,0.52,-0.07,0.43,-0.21,0.17,-0.91,-0.13,-0.23,0,-0.21,-0.15,0.2,0.31,0.11,0.17,-0.05,0.3,0.48,0.05,-0.33,-0.29,-0.21,-0.1,0.12,0.04,0.2,0.18,0.04,0.0311111111111111,-0.22,-0.19,-0.03,-0.02,0.04,-2.17,0.04,0.5,0.42,0.44,0.25,-0.02,-0.03,0.22,0,0,0.33,"G1"
"YOR033C",0.24,0.67,-0.67,-0.3,-0.3,-0.34,0.46,0.59,0.13,-0.1,-0.13,-0.28,-0.2,-0.27,0.33,0.42,0.25,-0.12,-0.04,0.05,-0.2,-0.25,0.32,1.07,0.65,-0.43,-0.34,-0.43,-0.4,-0.62,-0.33,0.11,1.23,0.5,0.03,0.14,-0.16,-0.51,0.16,-0.75,0.07,0.4,0.18,-0.02,-0.45,-0.4,-0.2,0.58,0.61,0.06,-0.07,0,-0.25,-0.21,-0.46,0.24,0.44,-0.08,-0.09,-0.134,-0.35,-0.15,-0.08,-0.55,-0.4,-0.23,0.02,0.33,0.37,0.47,0.38,0.13,0,-0.17,-0.13,-0.05,-0.17,"G1"
"YOR074C",1.7,0.739,-1.32,-0.1,-1.14,-0.31,0.57,1.08,1.17,0.57,0.31,-0.74,-0.68,-0.1,-0.38,0.75,0.73,0.09,-0.27,-0.22,-0.62,-0.8,-0.427142857142857,0.75,0.51,-0.254285714285714,-0.58,-0.682857142857143,-0.33,-0.812857142857143,-0.48,-0.2,0.65,0.762857142857143,0.51,0.36125,0.39,-0.92,-0.18,-0.622857142857143,-0.43,-0.45,0.75,-0.128888888888889,-0.01,0.03,-0.49,0.51,1.41,1.23,0.28,-0.35,-1.16,-1.38,-1.16,-0.51,1.03,1.25,1.06,-0.38,-0.65,-0.24,-0.44,-1.76,-0.91,-0.03,-0.43,0.27,0.48,0.21,0.84,0.42,0.43,0.67,0.14,-0.55,0.21,"G1"
"YOR075W",0.34,-0.27,-0.58,-0.18,0.16,-0.1,0.32,0.43,0.35,0.32,0.13,0.12,-0.19,-0.46,0.13,-0.11,-0.22,-0.27,-0.03,0.03,-0.36,-0.23,0.1,0.8,0.69,0.11,-0.33,-0.35,-0.11,-0.06,-0.37,0.23,0.14,0.2,-0.21,0.36,-0.23,-0.81,-0.02,-0.29,-0.19,-0.21,0.13,0.13,0.01,0.26,-0.01,-0.49,0.3,0.31,-0.03,0.4,0.03,-0.01,0.14,-0.53,0.28,-0.03,0.35,-0.0555555555555556,0.12,-0.81,-0.01,0.57,-0.15,0.19,0.19,0.43,-0.1,-0.1,-0.29,-0.15,-0.19,-0.25,-0.11,-0.02,-0.01,"G1"
"YOR083W",0.61,-0.67,0.04,0.07,-0.46,-0.79,-0.19,0.15,0.48,0.53,0.46,-0.28,-0.32,-0.3,-0.19,-0.13,-0.02,0.01,0.34,0.23,0.26,0.24,-0.21,-0.17,0.16,-0.89,0.56,-0.21,0.07,-0.83,2.04,-0.36,-0.27,0.49,0.02,0.54,0.392857142857143,-0.09,0.38,-0.32,0.55,0.02,0.42,-0.8,-0.3,-0.39,-0.56,0.92,0.28,0.36,0.68,0.65,-0.49,-0.15,-0.72,-0.81,0.05,0.28,0.71,-0.35,-1,0.08,-0.485555555555556,0.38,-0.34,-0.47,-0.32,-0.22,-0.05,0.16,0.26,0.34,0.22,0.1,0.23,-0.16,-0.12,"G1"
"YOR084W",3.51,-0.43,-0.2,-0.23,-0.34,-0.73,0.06,0.24,0.57,0.15,0.33,-0.22,-0.2,-0.36,-0.18,-0.03,0.35,-0.09,0.12,-0.03,0.12,0.22,-0.03,0.19,0.91,0.27,0.29,-0.03,0.03,-0.68,-0.42,-0.31,-0.03,0.41,0.34,0.41,0.0722222222222222,-0.23,-0.01,-0.2,-0.31,-0.54,-0.06,0.12,-0.1,-0.01,-0.84,-1.42,1.1,0.75,0.58,0.33,-0.35,-0.35,-0.38,0.31,0.07,0.29,0.58,0.31,-0.01,-0.52,-0.43,-0.515,-0.34,-0.5,-0.26,-0.29,-0.04,-0.31,0.12,0.53,0.53,-0.07,0.13,0.19,0.31,"G1"
"YOR114W",0.84,0.33,-1.32,-0.47,-0.4,-0.18,0.15,0.5,0.26,0.2,-0.01,-0.05,-0.46,-0.34,-0.27,0.11,0.13,-0.25,0.08,-0.15,0.2,0.5,-0.58,0.85,1.8,0.19,-0.12,-0.63,-0.45,-0.72,-0.94,0.09,0.35,0.81,0.24,0.93,0.08,-0.1,0.01,-0.33,-0.33,-1.05,-0.01,0.03,-0.05,-0.06,0.64,-0.24,1.06,1.33,-0.01,-0.01,-1.14,-0.658888888888889,-0.99,0.01,0.6,-0.16,0.1,-0.73,-0.45,-0.522222222222222,-0.572222222222222,0,-0.41,0.1,-0.21,0.2,0.37,0.1,0.16,0.1,-0.1,0.14,-0.03,-0.19,-0.23,"G1"
"YOR115C",-0.07,0.28,0.25,-0.03,0.02,-0.15,0.18,0.31,0.48,-0.3,0,-0.05,-0.02,-0.15,-0.32,-0.07,0.17,-0.26,0.24,-0.23,-0.03,0.19,-0.12,0.32,0.58,-0.35,-0.22,-0.23,-0.41,-0.11,-0.48,0.21,-0.09,0.51,0.01,0.28,-0.43,0.02,-0.15,-0.22,-0.43,0.18,-0.25,0.38,0.51,0.48,-0.45,-0.09,0.03,-0.04,-0.01,-0.32,-0.04,-0.05,-0.05,-0.05,0.29,0.25,0.1,0.35,-0.22,-0.15,0.23,0.67,-0.53,-0.43,0.17,0.57,0.2,0.18,0.12,-0.03,-0.31,0.26,-0.24,-0.29,-0.33,"G1"
"YOR144C",0.1,0.62,-1.12,-0.12,-0.49,0.01,0.39,0.59,0.09,0.09,0.06,-0.42,-0.16,0.02,0.07,0.61,0.13,0.07,-0.4,-0.01,-0.24,-0.32,-0.05,0.65,0.62,-0.27,-0.5,-0.44,0.49,-0.18,-0.44,-0.27,0.48,0.47,0.22,0.07,-0.03,-0.42,0.14,-0.66,0.15,0.33,0.63,-0.34,-0.27,-0.38,-0.39,0.42,0.81,0.21,0.02,-0.15,-0.36,-0.38,-0.3,0.28,0.48,0.52,-0.06,-0.39,-0.12375,-0.14,-0.55,-0.75,-0.58,0.62,0.27,0.11,0.18,0.11,0.27,-0.06,0.09,0.11,-0.16,-0.18,-0.03,"G1"
