row.names	cln3.1	cln3.2	clb2.2	clb2.1	alpha0	alpha7	alpha14	alpha21	alpha28	alpha35	alpha42	alpha49	alpha56	alpha63	alpha70	alpha77	alpha84	alpha91	alpha98	alpha105	alpha112	alpha119	cdc15.10	cdc15.30	cdc15.50	cdc15.70	cdc15.80	cdc15.90	cdc15.100	cdc15.110	cdc15.120	cdc15.130	cdc15.140	cdc15.150	cdc15.160	cdc15.170	cdc15.180	cdc15.190	cdc15.200	cdc15.210	cdc15.220	cdc15.230	cdc15.240	cdc15.250	cdc15.270	cdc15.290	cdc28.0	cdc28.10	cdc28.20	cdc28.30	cdc28.40	cdc28.50	cdc28.60	cdc28.70	cdc28.80	cdc28.90	cdc28.100	cdc28.110	cdc28.120	cdc28.130	cdc28.140	cdc28.150	cdc28.160	elu0	elu30	elu60	elu90	elu120	elu150	elu180	elu210	elu240	elu270	elu300	elu330	elu360	elu390	peak
YJR030C	0.58	-0.14	-0.43	-0.49	-0.28	-0.35	0.82	0.58	0.19	0.02	-0.51	-0.22	-0.4	-0.22	1.07	0.11	0.07	NA	0.1	0.13	-0.6	-0.53	-0.38	0.29	0.24	-0.1	-0.26	-0.3	0.46	-0.42	-0.44	0.44	0.53	0.5	0.03	0.22	0.01	-0.19	0.1	-0.5	-0.1	0.13	0.27	-0.02	-0.24	-0.3	-0.09	0.6	1.72	0.95	-0.38	-0.22	-0.5	-1.64	-0.42	-0.3	-1.55	1.11	0.78	0.36	-0.02	-0.3	-0.12	-0.4	-0.51	-0.1	0.17	0.6	0.15	0.13	0.17	0.02	0.08	-0.1	-0.06	-0.28	0.15	G1
YJR043C	0.42	0.86	-0.64	0	-0.19	-0.34	0.37	0.37	0.41	-0.12	0.08	-0.07	-0.07	-0.05	-0.02	0.15	0.3	-0.4	-0.07	-0.32	0.15	-0.19	0.49	0.7	1.14	0.2	-0.81	-0.03	-0.48	0.01	-0.75	0.66	0.03	0.63	-0.54	0.49	-0.85	0.08	-0.63	-0.09	-1.07	-0.11	-0.43	0.66	0.19	0.53	-0.54	0.08	0.89	0.74	0.3	0.3	0.22	0.05	-0.22	-1.15	0.11	0.26	0.23	-0.05	NA	-0.83	-0.39	-0.52	-0.42	-0.35	-0.05	0.39	0.48	0.14	0.32	0.13	0.26	0.06	-0.17	-0.23	-0.03	G1
YJR054W	0.79	1.04	-1.25	-0.58	0.47	-0.06	-0.1	0.67	0.3	0.29	-0.17	-0.25	-0.5	-0.52	-0.12	0.22	0.24	0.04	0.08	0.08	-0.43	-0.25	-0.09	-0.5	-0.86	-0.52	-0.68	-0.43	-0.55	0.3	0	0.09	-0.45	0.12	-0.38	0.15	-0.02	0.14	0.18	0.2	0.63	0.17	0.72	0.51	0.45	0.82	0.1	0.15	0.56	0.51	0.12	0.21	-0.17	-0.85	-0.59	NA	NA	0.17	0.28	0.47	NA	-0.8	-0.18	-0.49	-0.38	-0.01	0.07	0.15	0.34	0.38	0.1	-0.01	0.14	0.31	-0.08	-0.38	-0.13	G1
YJR148W	-0.62	-0.79	0.62	1.12	-0.41	-0.23	0.23	0.08	0.39	0.3	0.52	0.1	0.34	0.07	0.23	-0.14	0.03	-0.8	-0.08	-0.39	0.1	-0.32	0.5	1.06	1.3	0.47	-0.18	-0.33	-0.68	-0.58	-1.23	0.42	0.32	0.98	0.23	0.69	-0.39	0.05	-0.56	-0.33	-1.09	-0.71	-0.37	0.17	0.13	0.11	0.09	0.03	0.39	-0.2	-0.63	-1.09	-0.97	-0.53	0.11	0.88	0.34	0.52	NA	0.11	0.12	0.25	0.59	-0.81	-0.41	-0.35	-0.41	-0.23	-0.18	-0.5	0.41	0.6	0.29	0.19	0.61	0.47	0.3	G1
YJR154W	0.14	-0.79	-1.18	-0.14	0.42	0.61	0.24	0.4	0.04	0.38	-0.13	-0.45	-0.19	0.17	-0.17	-0.22	0.32	NA	-0.47	0.04	-0.38	-0.62	0.06	0.11	0.04	0.2	-0.4	-0.19	-0.53	-0.45	-0.18	-0.13	0.32	0.13	0.4	0.47	0.72	-0.02	0.07	-0.18	-0.3	0.37	0.2	-0.3	-0.28	-0.16	0.47	0.2	0.92	0.6	-0.03	NA	-1.08	-1.89	-0.43	0.95	0.32	0.2	0.02	0.16	-0.24	0.02	-0.19	-0.74	-0.09	NA	-0.04	0.2	-0.02	0.27	0.34	0.03	0.03	0.23	-0.21	-0.44	0.45	G1
YJR155W	-0.06	-0.54	-0.38	-0.3	0.16	0.53	NA	0.3	0.23	-0.3	-0.32	-0.47	-0.07	-0.18	0.39	0.04	0.12	-0.23	0.06	0.11	NA	-0.37	0.07	0.31	0.24	-0.34	0	-0.32	0.2	-0.26	-0.11	0.24	0.1	0.23	NA	0.02	-0.24	-0.18	-0.06	-0.21	-0.16	-0.29	0.45	0.22	0.03	0.06	0	0.44	0.94	0.53	0.13	-0.47	-1.03	-0.61	-0.39	-0.03	0.21	0.43	0.04	0.01	-0.19	NA	NA	0.26	-0.21	0.07	0.16	-0.09	-0.12	-0.12	0.07	-0.06	-0.07	-0.17	0.05	0.1	0.13	G1
YKL042W	0.15	0.26	NA	-0.32	-0.33	-0.27	0.24	0.18	0.3	-0.12	-0.44	0.19	-0.39	-0.61	0.95	0.24	0.19	-0.2	0.28	0.36	-0.57	NA	-0.26	0.61	0.69	-0.11	0.07	-0.37	-0.28	-0.26	-0.06	0.04	0.51	0.09	0.42	0.39	0.57	-0.35	-0.3	-0.01	-0.32	0.23	-0.04	-0.62	-0.28	-0.32	-1.31	-0.3	1	0.38	-0.13	-0.01	-0.7	-0.81	-0.81	0.53	1.1	0.69	0.33	0.27	-0.21	NA	NA	-0.29	-0.59	-0.29	-0.13	0.17	0.29	0.12	0.36	0.06	-0.02	0.12	0.2	0.16	-0.15	G1
YKL045W	0.64	0.86	-0.42	-0.69	-0.8	0.01	0.86	0.84	0.51	0.14	-0.4	-0.64	-0.8	0.41	0.88	0.75	0.46	-0.27	-0.1	-0.23	-0.42	-1.21	-0.06	1.02	1.01	-0.43	-0.91	-1.03	-0.52	-0.91	-0.83	0.83	0.65	1.13	0.42	0.84	0.24	-0.45	-0.52	-0.72	-0.47	-0.16	0.31	0.38	0.03	0.13	-0.6	0.09	1.29	0.72	-0.23	0.09	-0.2	-0.57	-0.32	-0.14	0.07	0.43	0.23	NA	-0.28	-0.27	-0.31	-1.04	-0.7	0.3	0.21	0.09	0.41	NA	0.65	0.1	0.39	-0.02	-0.12	-0.36	0.07	G1
YKL066W	0.52	-0.47	-0.23	-0.4	-0.12	0.04	0.49	0.94	0.9	0.51	0.57	-0.29	-0.45	-0.77	-0.27	-0.21	0.4	-0.12	0.11	-0.54	-0.32	-0.88	-1.04	-0.3	0.34	-0.11	0.2	-0.63	-0.86	-1.16	-0.51	-0.16	0.27	0.78	0.82	0.42	0.87	-0.23	0.51	-0.5	0.22	0.12	0.45	-0.09	0.14	0.47	-0.11	-0.72	-0.11	0.51	0.44	-0.24	-0.36	-1.12	-0.57	1.06	0.26	0.62	-0.52	0.08	NA	0.42	0.36	0.54	-0.41	0.16	0.13	-0.25	-0.11	0	0	0.06	-0.17	0.13	0.28	-0.13	-0.23	G1
YKL067W	0.52	0.1	-0.43	-0.81	-0.58	0.15	0.39	0.96	0.7	0.87	0.22	-0.19	-0.48	-0.37	-0.37	-0.09	0.3	-0.2	0.1	-0.3	-0.32	-0.8	-1.22	-0.31	0.41	0.1	0.17	-0.45	-0.69	-0.93	-0.89	-0.01	0.36	0.95	0.75	0.7	1.01	0.01	-0.15	-0.21	-0.73	-0.22	0.25	0.23	0.26	0.6	-0.14	-0.39	0.17	0.54	0.33	-0.69	-0.99	-1.46	-0.3	0.49	0.26	0.89	0.5	NA	0.03	0.33	0.42	0.41	-0.01	-0.35	0.32	-0.33	-0.06	-0.1	0.19	0.05	-0.2	-0.02	0.04	0.01	0.04	G1
YKL089W	0.41	0.31	-0.89	-0.42	-0.35	-0.12	0.14	0.47	-0.02	0.32	-0.16	-0.09	-0.27	0.21	0.03	0.18	0.05	-0.05	-0.2	0.22	-0.23	-0.12	-0.47	0.56	0.8	0.2	-0.11	-0.6	-0.31	-0.93	-0.14	-0.13	0.43	0.56	-0.51	0.53	0.47	-0.18	NA	-0.44	0.17	0	0.45	-0.05	-0.16	-0.14	-0.9	0.35	0.56	0.03	0.32	-0.11	-0.59	-0.25	-0.24	0.19	0.18	0.59	0.26	NA	0.17	-0.24	-0.32	-0.4	-0.09	0.25	0.21	0.03	0.34	-0.12	0.33	-0.16	-0.01	0.2	-0.18	-0.25	-0.16	G1
YKL101W	1.54	2.77	-1.74	-0.89	-0.28	-0.43	-0.02	0.38	0.8	-0.02	0.17	-0.16	-0.58	-0.43	-0.22	0.53	0.69	0.08	0.05	-0.15	-0.11	-0.28	-0.36	0.35	0.97	0.43	0.16	-0.48	-0.68	-1.06	-0.48	0.16	0.09	0.8	0.42	0.88	0.13	-0.19	0.09	-0.55	-0.15	-0.24	0.16	-0.09	-0.17	-0.17	-1.5	-0.87	0.8	0.66	0.51	0.03	-0.12	-0.85	-0.72	0.29	0.89	1.09	NA	0.21	0.11	-0.33	-0.21	-0.21	-0.13	-0.28	-0.07	-0.07	-0.35	0.03	-0.09	0.53	0.19	-0.07	0.44	0.07	-0.01	G1
YKL103C	0.68	0.29	-0.22	-0.92	0.39	-0.14	0.28	0.13	0.19	-0.03	0.03	-0.44	-0.59	-0.42	-0.03	0.14	0.35	-0.08	0.35	-0.01	0.19	-0.33	-0.43	-0.93	-0.71	-0.43	-0.55	-0.6	-1.04	-0.97	-0.95	0.12	-0.37	0.82	0.14	0.42	0.14	0.6	0.3	0.23	0.05	0.21	0.09	1.03	1.18	1.62	1.03	0.13	-0.21	-0.34	-0.67	-0.8	-0.96	-2.13	-0.63	0.35	0.88	0.88	0.73	0.55	NA	0.62	0.56	0.84	0.63	0.07	-0.12	-0.89	-0.78	-0.54	-0.15	0.22	-0.61	-0.5	0.4	0.91	0.52	G1
YKL108W	0.16	-0.14	-0.34	-0.43	-0.32	-0.11	0.36	0.55	0.15	0.12	-0.37	-0.46	-0.23	0.45	0.42	0.45	0.38	-0.34	-0.19	-0.15	-0.56	-0.13	0.05	0.83	0.41	-1.82	-0.33	-0.5	-0.11	-0.62	0.02	0.37	0.3	0.43	0.49	0.78	0.14	-0.24	-0.5	-0.16	-0.2	0.3	0.27	0.27	-0.01	-0.15	0.19	0.91	1.96	1.01	-0.65	-0.05	-0.49	-0.87	-0.21	-1.09	0.2	1	0.62	0.05	-0.93	-0.95	-0.68	-0.36	NA	0.26	0.22	0.19	0.02	-0.07	0.35	0.1	-0.02	-0.07	-0.37	-0.22	-0.02	G1
YKL113C	1.06	1.91	-0.94	-0.74	-0.9	-0.23	0.51	1.01	0.52	0.18	-0.33	-0.56	-0.64	-0.49	0.46	0.77	0.72	-0.04	0.04	-0.03	-0.67	-0.33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.98	0.07	1.44	1.14	0.47	-0.41	-0.83	-1.05	-0.56	0.66	0.76	1.02	0.5	NA	-0.57	-0.94	-0.71	-1.25	-0.74	-0.38	-0.03	0.68	0.7	0.55	0.29	0.19	0.16	0.11	-0.04	-0.17	-0.06	G1
YKL127W	1.61	0.58	NA	-0.09	0.74	0.23	0.46	0.36	0.52	0.05	0.37	0.11	-0.37	-0.57	-0.45	-0.33	0.02	-0.34	0.13	-0.27	-0.07	-0.57	-0.21	-0.32	0.39	0.59	0.32	0.17	-0.7	-0.47	-0.64	0.02	-0.14	1.69	0.44	0.77	0.02	0.42	0.24	-0.04	-0.14	-0.47	-0.39	-1.5	-0.04	0	-0.8	-0.74	0.42	0.72	-0.13	0.04	0.01	-0.14	-0.5	0.17	0.63	0.4	0.4	NA	0.23	-0.2	-0.53	0.2	-0.4	-0.1	-0.84	-0.49	-0.15	0.06	0.26	0.3	-0.26	0.03	0.47	0.64	0.3	G1
YKL165C	0.69	1.08	-0.51	-0.4	-0.4	-0.57	0.28	0.44	0.71	0.23	-0.03	-0.42	-0.28	-0.3	0.44	0.14	0.37	0.06	0.19	0.02	-0.57	-0.3	-0.2	-0.04	-0.02	-0.12	0.01	-0.64	-0.68	-0.76	-0.36	-0.12	0.46	0.53	0.85	0.66	0.46	-0.39	0.71	-0.46	0.77	-0.18	0.47	-0.53	-0.07	-0.36	0.24	0.37	0.65	0.51	-0.03	-0.46	-0.55	-1.04	-0.56	-0.03	0.44	0.47	0.3	0.04	NA	-0.2	-0.15	-1.22	-0.83	-0.49	0.71	0.06	0.47	0.7	0.22	0.11	0.12	0.23	-0.05	0.01	-0.05	G1
YKR012C	1.88	1.12	-1.84	-1.47	0.47	0.15	0.69	1.36	0.74	0.4	-0.39	-0.86	-1.21	-1.69	-0.64	0.54	0.98	0.62	0.61	-0.1	-0.66	-1	-1.15	0.6	1.51	0.62	0.54	-0.04	-0.54	-0.8	-0.82	0.15	0.73	1.29	1.02	0.01	0.51	-0.25	-0.78	-0.69	-0.61	-1.3	-0.31	0.09	0.09	0.13	0.27	0.11	0.79	0.66	-0.2	-0.14	-0.23	-0.16	-0.8	-0.24	0.48	0.02	-0.13	0.31	NA	-0.36	-0.39	-1.36	-1.29	-0.41	0.15	0.87	0.79	0.82	0.51	-0.07	0.33	0.31	-0.26	-0.83	0.43	G1
YKR013W	2.32	2.53	-1.79	-2	0.46	-0.29	1.06	0.98	0.9	0.26	-0.23	-1.28	-1.44	-1.46	-0.54	0.83	1.03	0.95	0.82	-0.32	-0.52	-1.23	-1.8	0.91	1.71	0.86	-0.33	0.18	-1.03	-1.08	-1.68	0.57	0.73	1.7	0.81	1.27	0.2	-0.01	-1.03	-0.72	-1.15	-1.36	-0.31	0.42	0.55	0.56	-0.11	0.26	1.63	1.44	0.25	-0.06	-0.78	-0.83	-1.63	0.07	0.94	NA	0.13	0.4	-0.11	-0.7	-0.9	-1.77	-1.29	-0.82	-0.09	0.84	0.96	0.59	0.72	0.18	0.68	0.41	-0.24	-0.73	0.57	G1
YKR077W	0.76	-0.04	-1.32	-0.25	-0.48	0.56	1.36	0.65	-0.14	0.04	-0.58	-0.56	-0.75	0.45	0.71	0.55	0.02	NA	-0.93	-0.07	-0.39	-0.44	-0.39	1.49	-0.31	-1.01	-0.93	-1.32	-0.91	-0.71	0.29	1.54	1.3	1.08	0.42	0.29	-0.01	-0.91	-0.73	-0.79	-0.13	0.59	0.69	0.5	0.01	-0.07	NA	0.68	0.73	-0.46	-0.66	-0.16	-1.03	-1.25	-0.69	1.44	1.48	0.62	0.07	0.06	NA	-0.69	-0.16	-1.36	0.37	-0.4	0.11	0.56	0.25	0.1	0.36	-0.18	0.15	0.19	-0.23	-0.3	0.37	G1
YKR090W	0.8	1.12	-0.62	-0.17	-0.49	-0.54	-0.07	0.48	0.31	0.06	0.18	-0.18	-0.34	-0.07	0.12	0.44	0.31	-0.07	0.28	-0.18	0.12	-0.36	0.04	0.16	0.47	0.16	0.23	-0.26	-0.17	-0.41	-0.27	0.1	-0.07	0.79	0.41	0.42	-0.03	-0.17	-0.08	-0.48	-0.15	-0.12	0.34	-0.17	-0.35	-0.41	-0.76	-0.28	0.62	0.55	0.14	0.16	0.3	-0.4	-0.14	-0.06	0.33	-0.01	0.23	-0.29	NA	-0.07	-0.33	-0.27	-0.25	-0.34	-0.34	-0.25	0.21	0.2	0.28	0.3	0.08	-0.34	0.4	0.28	0.03	G1
YKR091W	0.3	-0.2	-0.86	-0.62	1.26	0.46	0.51	NA	0.03	-0.04	0.05	-0.43	-0.46	-0.22	-0.17	-0.14	0.02	-0.22	-0.01	-0.28	-0.09	-0.27	0.31	0.53	1.25	0.26	-0.23	-0.22	-0.27	-0.42	-0.53	0.59	0.21	0.61	-0.2	-0.06	-0.45	-0.63	-0.78	-0.7	-0.6	-1	0.2	0.84	0.72	0.58	-0.6	-1.63	-0.6	0.22	0.33	0.4	0.27	-0.48	-0.31	0.73	0.86	0.35	-0.08	-0.08	NA	0.23	0.41	0.68	-0.38	-0.02	-0.49	-0.06	-0.17	-0.11	-0.02	0.14	-0.14	0.05	0.29	-0.01	0.24	G1
YLL002W	1.04	0.15	NA	-0.42	-0.7	-0.17	0.63	0.64	0.13	NA	-0.07	-0.3	-0.11	-0.23	0.3	0.51	0.28	-0.07	0.1	-0.12	-0.38	-0.42	-0.49	0.36	1.03	0.11	-0.33	-0.47	-0.65	-0.49	-0.42	0.27	0.19	0.83	0.55	0.73	-0.11	-0.27	-0.13	-0.11	-0.4	-0.15	-0.09	0.22	0	-0.19	-1.07	-0.45	1.03	0.48	-0.11	-0.27	-1.29	-0.44	-0.1	0.69	0.79	0.92	0.24	-0.22	-0.19	NA	NA	-0.57	-0.66	-0.22	-0.01	0.17	0.42	0.36	0.39	0.15	0.13	0.15	-0.01	-0.44	0.15	G1
YLL012W	0.37	1.48	-1.4	-0.86	-0.4	-0.64	0.32	0.39	0.27	0.62	0.68	-0.11	-0.13	-0.42	-0.4	-0.2	0.23	-0.2	0.34	0.07	-0.02	-0.42	0.59	0.41	1.13	0.54	0.32	0.07	-0.21	-0.01	-0.61	0.06	NA	0.81	-0.62	0.2	0.06	0.21	0.22	-0.05	-0.16	-0.57	-0.59	-0.61	-0.56	-0.64	-0.81	-0.75	0.23	0.42	0.63	0.17	0.2	-0.15	0.09	0	-0.12	0.09	-0.08	-0.09	NA	0.14	0.02	-0.85	0.38	0.04	0.66	0.6	0.49	0.13	-0.04	0.04	-0.17	-0.37	-0.27	-0.34	-0.29	G1
YLL022C	1.5	0.76	-0.34	-0.79	-0.66	NA	0.31	0.57	0.39	0.21	-0.02	-0.08	-0.27	-0.51	0.07	0.42	0.39	0.12	0.04	0	-0.47	-0.51	0.24	0.8	1	0.27	-0.44	-0.28	-0.65	-0.56	-0.63	0.45	0.09	0.88	0.33	0.86	-0.28	-0.04	-0.34	-0.38	-0.76	-0.63	-0.53	0.31	0.07	0.2	-0.34	-0.25	1.1	0.77	0.24	-0.5	-0.34	-0.38	-0.7	0.39	0.53	0.34	0.15	0.03	NA	-0.49	-0.55	-0.67	-0.69	-0.15	0.56	0.59	0.46	0.59	0.46	-0.07	-0.18	0.1	-0.27	-0.62	-0.12	G1
YLL066C	0.87	0.73	0.15	-0.01	-0.42	-0.32	0.59	0.54	0.38	-0.06	-0.73	-0.09	-0.07	-0.15	1.35	0.31	-0.12	-0.17	0.17	0.24	-0.68	-0.79	0.23	0.66	0	-0.31	-0.65	-0.39	-0.9	0.24	0.11	1.13	0.87	0.95	0.32	0.3	-0.73	-0.37	-0.43	-0.48	-0.62	-0.35	0.22	0.51	0.13	-0.43	-0.18	-0.25	0.49	-0.11	0.13	-0.69	-0.59	-0.26	-0.18	1.29	0.28	0.33	-0.1	-0.1	-0.46	0.22	0.19	-0.75	-0.32	-0.16	0.22	0.16	0.09	-0.02	0.3	0.09	0.25	-0.18	0.02	0.1	0.19	G1
YLL067C	0.67	0.9	0.1	0.12	-0.76	-0.09	0.68	0.7	-0.1	-0.04	-0.29	-0.53	-0.2	0.35	NA	0.75	0.06	-0.07	0.02	0.15	-0.35	-0.27	0.03	0.56	-0.29	-0.46	-0.77	-0.65	-0.24	0.07	-0.04	0.9	0.35	0.66	0.24	-0.04	0.28	-0.42	-0.22	-0.42	-0.09	0.54	0.67	0.09	-0.22	-0.52	-0.35	-0.17	0.38	-0.19	0.16	-0.56	-0.62	0.03	-0.21	1.24	0.44	0.3	-0.22	-0.07	-0.19	0.06	-0.02	-1.22	0.2	-0.46	0	-0.02	0.12	0.28	0.59	0.18	0.32	-0.3	0.09	0.02	0.21	G1
YLR032W	0.97	-0.22	-0.69	-0.17	-0.08	NA	0.11	0.03	0.21	-0.25	0.03	-0.1	-0.16	-0.03	0.27	0.3	0.17	-0.02	-0.14	0.05	-0.07	-0.33	0.59	0.73	0.48	-0.03	-1.01	-0.2	-0.39	0.04	-0.66	0.47	0.09	-0.06	-0.28	0.38	0.03	-0.03	-0.01	0.03	NA	-0.32	0.36	-0.12	0.04	-0.16	0.23	0.11	1.08	0.36	-0.07	-0.33	-0.39	-0.19	-0.57	0.52	0.83	0.28	-0.32	NA	-0.25	-0.7	-0.6	-0.6	-0.33	-0.12	0.21	0.05	0.3	0.12	0.49	0.15	0.2	-0.17	-0.14	-0.22	0.06	G1
YLR049C	0.96	1.45	-1.18	-0.84	-0.97	NA	0.37	0.64	0.12	-0.3	-0.86	-0.86	-0.86	0.75	1.42	1.11	0.67	0.01	-0.03	-0.4	-0.69	-0.14	0.68	1.76	0.37	-0.5	-1.38	-1.02	-1.43	-0.65	0.11	1.39	1.04	1.04	0.32	0.16	-0.38	-1.25	-1.34	-1.02	-0.83	0.63	0.16	1.16	0.73	0.28	-1.16	-0.57	0.34	-0.35	-0.55	-0.31	-1.04	-1.14	0.08	1.61	1.45	1.02	0.58	0.26	-0.2	NA	NA	-0.92	-1.05	-0.43	-0.25	0.19	0.28	0.38	0.21	-0.23	-0.35	0.38	0.79	0.66	0.35	G1
YLR050C	-0.04	0.26	-0.58	-0.62	-0.4	0.14	0.3	0.47	0.56	0.59	0.14	-0.18	-0.24	-0.26	-0.42	-0.01	0.19	-0.09	-0.03	0.04	-0.4	-0.4	-0.05	-0.23	-0.3	0.16	-0.07	-0.29	-0.36	-0.33	-0.92	0.03	0.18	0.54	0.51	0.34	1.06	-0.38	0.12	-0.07	0.49	-0.45	0.48	-0.23	-0.26	0.02	0.14	0.02	0.26	-0.03	-0.32	-0.33	-0.57	-0.27	-0.62	0.6	0.62	0.39	NA	0.31	0.25	-0.14	-0.31	-0.73	0.06	-0.21	-0.05	0.46	0.13	0.07	0.03	-0.06	-0.05	0.2	0.04	-0.26	0.36	G1
YLR103C	0.36	0.77	-0.54	-0.51	-0.63	-0.19	0.91	0.75	0.49	0.08	-0.29	-0.33	-0.46	-0.33	0.41	0.6	0.34	-0.14	-0.24	-0.14	-0.44	-0.37	-0.31	0.96	1.25	-0.08	-0.61	-0.36	-0.79	-0.31	-0.33	-0.04	0.42	0.25	0.45	0.5	0.28	-0.53	-0.18	-0.72	0.15	-0.16	0.39	0.13	-0.18	-0.16	-0.74	0.32	1.62	0.88	0.46	-0.15	-0.44	-1.19	-0.9	0.6	0.85	0.77	0.24	NA	-0.44	-1	-0.87	-0.8	-0.51	-0.23	0.34	0.59	0.77	0.69	0.47	-0.07	0.06	0.01	-0.59	-0.59	-0.14	G1
YLR121C	0.77	1.9	-0.6	-1.6	0.3	0.32	0.37	0.41	-0.09	0.38	-0.36	-0.1	-0.36	-0.45	0.16	0.37	-0.09	0.03	-0.16	-0.09	-0.21	-0.45	-0.35	1.66	1.55	0.44	-0.21	-0.63	-1.1	-0.83	-0.82	0.83	1.03	1.64	1.11	0.61	-0.08	-0.31	-0.02	-0.89	-0.42	-1.58	-0.71	-0.23	-0.27	-0.42	0.05	0.19	1.15	0.69	0.13	0.23	0.04	-0.65	-1.25	-0.06	0.83	0.59	-0.36	-0.22	NA	-0.61	-0.75	0.14	-0.24	0.08	0.19	0.08	0.03	-0.01	0.03	0.06	-0.12	-0.24	-0.2	0.08	0.13	G1
YLR135W	0.12	-0.18	-0.58	-0.32	0.11	-0.17	0.2	0.23	0.41	0.28	0.15	-0.12	-0.26	-0.13	-0.11	-0.04	-0.2	-0.2	-0.12	-0.04	0.18	-0.16	-0.01	0.3	0.63	0.12	-0.32	-0.12	-0.4	-0.19	-0.44	0.27	-0.38	0.69	0.11	0.16	-0.17	-0.23	-0.06	-0.14	-0.01	0.09	-0.11	0.02	0.18	0	0.17	0.35	0.27	0.25	0.09	0.12	-0.16	0.05	-0.52	0.19	0.33	-0.1	-0.3	0	NA	-0.36	-0.39	0.26	-0.05	-0.12	-0.16	0.12	-0.1	0.07	0.05	0.09	0.05	-0.28	0.12	0.05	-0.1	G1
YLR151C	0.58	0.73	-0.67	-0.42	-0.13	-0.01	0.28	0.37	0.17	-0.01	0	0.33	-0.13	-0.44	NA	-0.04	-0.03	-0.13	0.14	0.2	-0.36	-0.22	-2.14	0.11	0.44	-0.12	-0.08	-0.33	-0.16	-0.19	0.16	0.11	-0.06	0.43	0.1	-0.09	0.3	-0.19	0.16	0.02	-0.11	-0.17	0.28	0.38	0.42	0.73	0.42	-0.79	1.26	0.59	0.08	-0.52	-0.21	-0.84	-0.59	0.09	-0.21	0.62	0.37	-0.04	-0.23	NA	NA	-0.01	-0.38	0.46	0.01	0.1	-0.12	0.21	0.32	-0.04	-0.16	-0.08	-0.06	0.08	-0.33	G1
YLR154C	0.51	0.44	-0.15	0.04	0.12	-0.28	0.19	0.27	0.46	0.09	0.22	-0.09	-0.12	-0.06	-0.14	0.04	0.24	-0.34	0.09	-0.34	0.07	-0.43	0.52	0.84	1.36	0.48	-0.08	0.1	-0.41	-0.2	-0.99	0.48	-0.11	0.75	-0.36	0.34	-0.64	0.06	-0.75	-0.05	-0.96	-0.94	-0.62	0.41	0.19	0.57	-0.25	-0.26	0.61	0.55	0.33	0.09	-0.09	-0.3	-0.57	0.07	0.29	0.14	NA	0.07	-0.02	-0.33	-0.32	-0.1	-0.39	-0.03	-0.43	0.15	0.26	0.06	0.2	0.09	-0.06	0.17	0.09	-0.18	0.17	G1
YLR183C	2.37	2.85	-1.64	-0.81	-1.7	-1.46	0.93	1.12	0.91	0.11	0	-0.73	-0.9	-0.46	0.85	0.93	0.96	0.14	0.28	-0.17	-0.14	-0.68	-0.97	1.2	2.06	-0.14	-0.72	-1.4	-1.53	-1.76	-1.23	0.88	0.99	1.89	0.96	1.28	0.3	0.07	-0.76	-0.64	-1.23	-1.17	1.02	0.45	0.22	0.22	-1.73	-0.35	1.66	1.19	0.28	-0.31	-0.61	-1.65	-1.35	0.12	1.4	0.96	0.66	0.18	-0.46	NA	NA	-1.46	-1.52	-0.49	-0.37	0.63	0.41	0.87	0.68	0.38	0.4	0.46	-0.02	0.06	-0.02	G1
YLR212C	0.82	-0.09	-0.34	-0.15	-0.91	-0.14	-0.24	0.59	0	0.2	-0.13	-0.28	0.21	0.21	0.11	0.7	0.2	-0.32	0.13	-0.09	-0.11	-0.14	-0.58	0.38	0.47	-0.03	-0.14	-0.63	-0.58	-0.34	-0.16	0.48	0.79	0.89	0.79	0.29	0.56	-0.39	-0.18	-0.6	-0.28	-0.5	0.45	-0.05	-0.2	-0.46	-1.3	-0.1	0.74	0.28	-0.23	-0.28	-0.47	-0.12	0.17	0.45	0.96	0.72	0.34	-0.23	NA	-0.55	-0.36	-1.46	0.1	0.53	-0.22	0.33	0.37	0.11	0.32	-0.04	0.24	0.18	-0.15	-0.52	0.19	G1
YLR231C	-0.06	-1.03	0.1	-0.17	-0.08	-0.14	0.08	-0.32	0.14	-0.12	0.28	0.07	-0.01	-0.01	0.03	0.08	0.12	-0.32	0.08	-0.04	0.25	-0.08	-0.29	-0.33	-0.41	-0.04	0.35	-0.03	0.3	-0.03	0.26	-0.54	1.03	0.03	-0.11	-0.16	-0.09	-0.08	0.15	0.02	-0.03	-0.23	0.25	0.03	-0.14	0.06	0.96	0.09	0.05	-0.4	-0.49	-0.85	-0.39	-0.67	0.23	0.14	-0.13	0.3	0.55	0.12	NA	0.08	0.42	0.04	-0.05	0.04	-0.1	-0.31	-0.42	-0.5	-0.03	0.41	-0.05	-0.47	0.46	0.68	0.28	G1
